codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
668802;RECEPTOR DE TSH, AC. ANTI- (TRAB'S O TRAB O TBII);36560;668802;NBU;BAJA;10000
668813;RECEPTORES HORMONALES INDICE DE PROLIFERACION;45700;668813;NBU;BAJA;10000
668816;RECEPTOR SOLUBLE DE TRANSFERRINA (STRF);35646;668816;NBU;BAJA;10000
668819;RENINA-ANGIOTENSINA / RENINA ACTIVA;16452;668819;NBU;BAJA;10000
668828;RESISTENCIA A LA PROTEINA C ACTIVADA;36560;668828;NBU;BAJA;10000
668836;RETICULINA, AC. ANTI- (ARA);9140;668836;NBU;BAJA;10000
668845;RETINA, AC. ANTI-;0;668845;NBU;BAJA;10000
668853;RI (ANNA-2), AC. ANTI- (NEURONAL NUCLEAR-2);91400;668853;NBU;BAJA;10000
668860;RIBOSOMAL, AC. ANTI- PROTEINA P (ANTI-RIV P);41130;668860;NBU;BAJA;10000
668870;RICKETTSIAS PROWAZEKII, AC. IGG ANTI-;41130;668870;NBU;BAJA;10000
668874;RICKETTSIAS TYPHI, AC. IGG ANTI-;41130;668874;NBU;BAJA;10000
668878;RINOVIRUS, AG;20108;668878;NBU;BAJA;10000
668882;RISPERIDONA;54840;668882;NBU;BAJA;10000
668888;RNA, AC. ANTI-;0;668888;NBU;BAJA;10000
668896;RNP, AC. ANTI- (RIBONUCLEOPROTEINAS);14624;668896;NBU;BAJA;10000
668905;RO, AC. ANTI- (RO/SSA);13710;668905;NBU;BAJA;10000
668918;ROSA DE BENGALA;7312;668918;NBU;BAJA;10000
668930;ROTAVIRUS - AG -AC- MN (ELISA);29248;668930;NBU;BAJA;10000
668934;ROTAVIRUS - ACC-;36560;668934;NBU;BAJA;10000
668939;ROTAVIRUS, AG;20108;668939;NBU;BAJA;10000
668947;SACAROSA;10968;668947;NBU;BAJA;10000
668954;SACCHAROMYSES CEREVISIAE, AC. ANTI- IGA (ASCA);45700;668954;NBU;BAJA;10000
668956;SACCHAROMYSES CEREVISIAE, AC. ANTI- IGG (ASCA);45700;668956;NBU;BAJA;10000
668964;SALIVA, EX. FISICO-QUIMICO;0;668964;NBU;BAJA;10000
668977;SANGRIA, TIEMPO DE - METODO DE IVY;9140;668977;NBU;BAJA;10000
668982;SARAMPION, AC. IGG ANTI-;13710;668982;NBU;BAJA;10000
668990;SARAMPION, AC. IGM ANTI-;14624;668990;NBU;BAJA;10000
668999;SCLERODERMIA - SCL 70, AC. ANTI-;18280;668999;NBU;BAJA;10000
669007;SCORE DE MOCO;9140;669007;NBU;BAJA;10000
669016;SELENIO (AA) - SERICO;18280;669016;NBU;BAJA;10000
669019;SELENIO - URINARIO;18280;669019;NBU;BAJA;10000
669026;SENSIBILIDAD ALIMENTARIA, PANEL DE AC. IGG ANTI-;388450;669026;NBU;BAJA;10000
669030;SERINA - PLASMATICA;45700;669030;NBU;BAJA;10000
669032;SERINA - PLASMATICA - (PANEO COMPLETO);201080;669032;NBU;BAJA;10000
669039;SEROTONINA, GEN TRANSPORTADOR DE;88658;669039;NBU;BAJA;10000
669041;SEROTONINA - PLAQUETARIA;109680;669041;NBU;BAJA;10000
669045;SEROTONINA - URINARIA;21936;669045;NBU;BAJA;10000
669054;SIFILIS (ELISA);0;669054;NBU;BAJA;10000
669055;SIFILIS (ELISA RECOMBINANTE);0;669055;NBU;BAJA;10000
669058;SILICIO - ESPUTO;18280;669058;NBU;BAJA;10000
669067;SIMANZINA;54840;669067;NBU;BAJA;10000
669076;SINCICIAL RESPIRATORIO, AC. IGG ANTI-;15538;669076;NBU;BAJA;10000
669084;SINCICIAL RESPIRATORIO, AC. IGM ANTI-;15538;669084;NBU;BAJA;10000
669093;SINCICIAL RESPIRATORIO, ANTIGENO (AG.);20108;669093;NBU;BAJA;10000
669101;"SINDROMES LINFOPROLIFERATIVOS -
FENOTIPIFICACION (INMUNOTIPIFICACION)";274200;669101;NBU;BAJA;10000
669102;"SINDROMES MIELOPROLIFERATIVOS - FENOTIPIFICACION.- JAK 2 (JANUS QUINASA 2) -
MUTACION: V617F";274200;669102;NBU;BAJA;10000
669103;"SINDROMES MIELOPROLIFERATIVOS - FENOTIPIFICACION.- JAK 2 (JANUS QUINASA 2) –
SECUENCIACION EXON 12";274200;669103;NBU;BAJA;10000
669104;"SINDROMES MIELOPROLIFERATIVOS -
FENOTIPIFICACION.- MPL (CADA MUTACION)";274200;669104;NBU;BAJA;10000
669105;SIROLIMUS, DROGA CITOSTATICA - RAPAMICINA;63980;669105;NBU;BAJA;10000
669110;SM, AC. ANTI-;13710;669110;NBU;BAJA;10000
669118;SOMATOMEDINA C- IGFB1;31990;669118;NBU;BAJA;10000
669120;SOMATOMEDINA - IGFBP-3 - (INSULIN LIKE GROWTH FACTOR BIND, PROT 3);54840;669120;NBU;BAJA;10000
669127;"SREPTOCOCCUS BETA-HEMOLITICO GRUPO B - PRENATAL
(ANAL/VAGINAL)";16452;669127;NBU;BAJA;10000
669129;"STAPHYLOCOCCUS AUREUS METICILINO RESISTENTE -
PCR O SIMILAR";82260;669129;NBU;BAJA;10000
669132;STREPTOCOCCUS GRUPO B, AG. - SERICO;22850;669132;NBU;BAJA;10000
669135;STREPTOCOCCUS GRUPO B, AG. - URINARIO;22850;669135;NBU;BAJA;10000
669157;STREPTOCOCCUS PNEUMONIAE, AG. - ESPUTO;22850;669157;NBU;BAJA;10000
669161;STREPTOCOCCUS PNEUMONIAE, AG. - SERICO;22850;669161;NBU;BAJA;10000
669164;STREPTOCOCCUS PNEUMONIAE, AG. - URINARIO;22850;669164;NBU;BAJA;10000
669170;STREPTOCOCCUS PNEUMONIAE - PCR;82260;669170;NBU;BAJA;10000
669180;STREPTOZYME, TEST (ESTREPTOZIMA);13710;669180;NBU;BAJA;10000
669187;SUBUNIDAD ALFA HIPOFISIARIA;0;669187;NBU;BAJA;10000
669195;SUCCINIL ACETONA - URINARIA;0;669195;NBU;BAJA;10000
669204;SUCCINIL PURINAS;137100;669204;NBU;BAJA;10000
669212;SUCROSA, TEST DE;9140;669212;NBU;BAJA;10000
669223;SUDOR, TEST CONFIRMATORIO;45700;669223;NBU;BAJA;10000
669229;SULFAHEMOGLOBINA POR COOXIMETRIA;0;669229;NBU;BAJA;10000
669238;SULFATOS - URINARIOS;13710;669238;NBU;BAJA;10000
669246;SULFOTEP;54840;669246;NBU;BAJA;10000
669255;SUPEROXIDO DISMUTASA (S.O.D.) - SERICA;27420;669255;NBU;BAJA;10000
669265;SUSTANCIA INTERCELULAR AC ANTI;54840;669265;NBU;BAJA;10000
669270;TAENIA SOLIUM - AC. ANTI- IGG;45700;669270;NBU;BAJA;10000
669281;TALASEMIAS, BETA-MUTACIONES;0;669281;NBU;BAJA;10000
669293;TALIO - PELO;0;669293;NBU;BAJA;10000
669306;TDT - CITOMETRIA DE FLUJO;27420;669306;NBU;BAJA;10000
669309;TERBUITRYN;54840;669309;NBU;BAJA;10000
669311;TERBUTHYLAZINA;54840;669311;NBU;BAJA;10000
669314;TEST DE DESENSIBILIZACION TESTICULAR;100540;669314;NBU;BAJA;10000
669332;TEST DE NITRO BLUE TETRAZOLIUM CON ESTIMULACION (TEST - NBTS);31076;669332;NBU;BAJA;10000
669349;TEST DE NITRO BLUE TETRAZOLIUM (TEST - NBT);31076;669349;NBU;BAJA;10000
669358;TEST DE NUGENT - SERICO;0;669358;NBU;BAJA;10000
669366;TESTOSTERONA DEHIDRO (DHT);22850;669366;NBU;BAJA;10000
669375;TESTOSTERONA LIBRE (TO-L);13710;669375;NBU;BAJA;10000
669383;TESTOSTERONA - URINARIA;13710;669383;NBU;BAJA;10000
669409;TIOCIANATOS - URINARIOS;10968;669409;NBU;BAJA;10000
669417;TIOCIANATOS - SERICOS;10968;669417;NBU;BAJA;10000
669426;TIONACINA;54840;669426;NBU;BAJA;10000
669434;TIOSULFATOS - URINARIOS;7312;669434;NBU;BAJA;10000
669443;TIROGLOBULINA (TGS);13710;669443;NBU;BAJA;10000
669464;TIROGLOBULINA - LIQUIDO DE PUNCION (TG LP);0;669464;NBU;BAJA;10000
669477;TIROSINA (AMINOACIDO - A. AC.);14624;669477;NBU;BAJA;10000
669486;TITULACION DE ANTICUERPO VIII (MET..BIOL.);0;669486;NBU;BAJA;10000
669494;TOXINA BOTULINICA, AC;0;669494;NBU;BAJA;10000
669503;"TOXINA SHIGA O VEROTOXINAS - ESCHERICCIA COLI
(C/U) - PCR";73120;669503;NBU;BAJA;10000
669511;TOXOCARA CANIS, AC. IGG ANTI-;23764;669511;NBU;BAJA;10000
669514;TOXOCARA CANIS, AC. IGM ANTI-;27420;669514;NBU;BAJA;10000
669538;TOXOIDE TETANICO, AC. ANTI-;82260;669538;NBU;BAJA;10000
669561;TOXOPLASMOSIS, AC. IGA ANTI-;27420;669561;NBU;BAJA;10000
669565;TOXOPLASMOSIS, AC. IGA ISAGA ANTI-;0;669565;NBU;BAJA;10000
669571;TOXOPLASMOSIS, AC. IGG ANTI- (ELISA);9140;669571;NBU;BAJA;10000
669575;TOXOPLASMOSIS, AC. IGG ANTI- (TEST DE AVIDEZ);27420;669575;NBU;BAJA;10000
669580;TOXOPLASMOSIS, AC. IGM ANTI- (ELISA);12796;669580;NBU;BAJA;10000
669588;TOXOPLASMOSIS, AC. IGM ANTI- (IFI);7312;669588;NBU;BAJA;10000
669591;TOXOPLASMOSIS - PCR;63980;669591;NBU;BAJA;10000
669597;T-PA INMUNOLOGICO;0;669597;NBU;BAJA;10000
669622;TRANSGLUTAMINASA, AC. IGA ANTI- (TGA);21022;669622;NBU;BAJA;10000
669631;TRANSGLUTAMINASA, AC. IGG ANTI- (TGG);21022;669631;NBU;BAJA;10000
669637;TRANSLOCACION, VARIAS - CUALITATIVA (C/U);239468;669637;NBU;BAJA;10000
669642;TRANSLOCACION, VARIOS - CUANTITATIVA (C/U);329040;669642;NBU;BAJA;10000
669644;TREPONEMA PALLIDUM, FTA ABS, AC. IGM ANTI-;9140;669644;NBU;BAJA;10000
669647;TRICHINELLA SPIRALIS, AC. IGG ANTI-/AC. TOTALES;31990;669647;NBU;BAJA;10000
669649;TRICHINELLA SPIRALIS, AC. IGM ANTI-;31990;669649;NBU;BAJA;10000
669653;TRICHOMONAS, CULTIVO PARA-;0;669653;NBU;BAJA;10000
669657;TRICLOROETANOL;10968;669657;NBU;BAJA;10000
669661;TRIIODOTIRONINA LIBRE (T3L);9140;669661;NBU;BAJA;10000
669672;TRIPLE TEST;82260;669672;NBU;BAJA;10000
669682;TRIPSINA, AC. ANTI-;0;669682;NBU;BAJA;10000
669691;TRIPTOFANO;16452;669691;NBU;BAJA;10000
669716;TROMBOFILIA, PANEL BASICO;210220;669716;NBU;BAJA;10000
669725;TROPONINA I -TNI;15538;669725;NBU;BAJA;10000
669734;TROPONINA T (CUALITATIVO) - TNT-CUALI;15538;669734;NBU;BAJA;10000
669735;TROPONINA T (CUANTITATIVO) TNT-CUANTI;22850;669735;NBU;BAJA;10000
669747;TUMOR, NECROSIS FACTOR;0;669747;NBU;BAJA;10000
669759;UREAPLASMA UREALITICUM (CULTIVO);0;669759;NBU;BAJA;10000
669768;UROPORFIRINAS - MATERIA FECAL;13710;669768;NBU;BAJA;10000
669780;VACUNA LINFOCITARIA;0;669780;NBU;BAJA;10000
669787;VAGINAL, BALANCE DEL CONTENIDO (BACOVA);5484;669787;NBU;BAJA;10000
669790;VANADIO, PLASMATICO O URINIARIO;18280;669790;NBU;BAJA;10000
669793;VANCOMICINA;21022;669793;NBU;BAJA;10000
669810;VARICELA ZOSTER, AC. IGM ANTI-;22850;669810;NBU;BAJA;10000
669819;VARICELA ZOSTER, AC. IGG ANTI-;15538;669819;NBU;BAJA;10000
669828;VARICELA ZOSTER, AG;27420;669828;NBU;BAJA;10000
669834;VARICELA ZOSTER - DNA (PCR);63980;669834;NBU;BAJA;10000
669846;VIGABATRINA;27420;669846;NBU;BAJA;10000
669853;VIRUS-JUNIN, AC. ANTI- IGG (FHA);27420;669853;NBU;BAJA;10000
669858;VIRUS-JUNIN, AC. ANTI- IGM (FHA);27420;669858;NBU;BAJA;10000
669870;VISCOSIDAD PLASMATICA;0;669870;NBU;BAJA;10000
669879;VITAMINA B1 (TIAMINA);27420;669879;NBU;BAJA;10000
669887;VITAMINA B6 (PIRIDOXINA);33818;669887;NBU;BAJA;10000
669896;VITAMINA C (LIQUIDO SEMINAL);27420;669896;NBU;BAJA;10000
669898;VITAMINA C (PLAQUETARIA);27420;669898;NBU;BAJA;10000
669905;"VITAMINA D  (1,25-DIHIDROXICOLECALCIFEROL O
CALCITRIOL - 1,25-VITAMINA D";123390;669905;NBU;BAJA;10000
669909;"VITAMINA D2 + D3  (ERGOCALCIFEROL + 25-
HIDROXICALCIFEROL O COLECALCIFEROL)";36560;669909;NBU;BAJA;10000
669913;"VITAMINA D3 (25-HIDROXICALCIFEROL O
COLECALCIFEROL)";33818;669913;NBU;BAJA;10000
669930;"VLDL-COLESTEROL, LIPOPROTEINA DE MUY BAJA
DENSIDAD";3656;669930;NBU;BAJA;10000
669939;XANTINA;9140;669939;NBU;BAJA;10000
669947;YERSINIA ENTEROCOLITICA, CULTIVO;0;669947;NBU;BAJA;10000
669960;YO (PCA-1), AC. ANTI-;91400;669960;NBU;BAJA;10000
669973;ZAP 70;95970;669973;NBU;BAJA;10000
669978;ZIKA, VIRUS (PCR);91400;669978;NBU;BAJA;10000
669984;ZINC - PELO (ZN-PELO);18280;669984;NBU;BAJA;10000
669987;ZINC - SEMEN (ZN-SEMEN);22850;669987;NBU;BAJA;10000
669990;ZINC - URINARIO (ZN-URINARIO);18280;669990;NBU;BAJA;10000
420101;Consulta en Consultorio;22097,69;420101;OSMISS;;
420102;Consulta Especialista;24859,9;420102;OSMISS;;
420109;Consulta Nutrición;13811,06;420109;OSMISS;;
170101;Electrocardiograma;9738,82;170101;OSMISS;;
170121;Ergometría 12 derivaciones;29299,28;170121;OSMISS;;
900201;Holter de 3 canales;57770,24;900201;OSMISS;;
170120;Presurometria;57770,24;170120;OSMISS;;
900013;Control de Marcapasos definitivo;24329,29;900013;OSMISS;;
900666;Control de Cardiodesfibrilador;31926,28;900666;OSMISS;;
170119;Tilt test;63840,73;170119;OSMISS;;
180302;Ecocardiograma Stress Farmacologico con Dobutamina;109458,15;180302;OSMISS;;
180303;Ecocardiograma Stress Farmacologico con Dipiridamol;109458,15;180303;OSMISS;;
900011;Inmunohistoquimica;102393,66;;;;
150201;Receptores de Estrogenos;102393,66;;;;
150201;Receptores de Progesterona;102393,66;;;;
900170;HER2 por FisInmunohistoquimica;102393,66;;;;
150113;HER2 Por FISH;118676,3;;;;
900056;Helicobacter Pylori Marcadores Para;20424,3;;;;
;Ginecologia y Obstetricia;0;;;;
110217;Colocación de DIU;61130,9;;;;
900655;Extracción de DIU;21631,3;;;;
220202;Monitoreo Fetal;30411,62;;;;
220110;Pap y Colposcopía;30411,62;;;;
225004;Topicaciones de cervix uterino;17134,64;;;;
110311;Biopsia de cervix;22814,63;;;;
901212;Toma de muestra. Cepillado endocervical;39523,27;;;;
340604;Histerosalpingografia con prueba de COTTE;48646,75;;;;
;Alergia;0;;;;
140101;Testificacion total;32458,78;;;;
140103;Testificacion por drogas;29299,28;;;;
;Otorrinolaringologia;0;;;;
290103;Videonistagmografia con pruebas caloricas;20294,13;;;;
310122;Otomicroscopia;20294,13;;;;
903134;Rinomanometria;20294,13;;;;
903101;Fibronasolaringoscopia;89235,02;;;;
5313;Lavado Otico;21558,72;;;;
903133;Rinofibroscopia;89235,02;;;;
;Neurologia;0;;;;
280109;Test de marcha de 6 min;65260,72;;;;
290102;Electroencefalograma con activacion compleja;38020,44;;;;
290106;Electromiograma con velocidad de conduccion;38020,44;;;;
420124;Consulta protocolo de cefalea;22045,46;;;;
;Dermatologia;0;;;;
130104;Escision local de lesion de piel;30411,62;;;;
130114;Incision y drenaje de absceso superficial;30411,62;;;;
5311;Topicación (química) – Hasta 5 lesiones;29643,24;;;;
5312;Topicación - Mas de 5 lesiones;37727,76;;;;
130106;Electrocoagulación – Hasta 5 lesiones;37727,76;;;;
130107;Electrocoagulación - Mas de 5 lesiones;43117,45;;;;
130108;Biopsia de piel o tejido celular subcutaneo y/o muscular;53896,81;;;;
130109;Extracción de uña;30411,62;;;;
;Neumonologia;0;;;;
280112;Espirometría computarizada con o sin broncodilatadores;22814,63;;;;
280120;Espirometría computarizada con filtro antibacteriano;42564,43;;;;
280106;Fibrobroncoscopia;55249,74;;;;
;Módulo de Rehabilitación;0;;;;
250101;Kinesiologia por sesion;16573,27;;;;
900215;Magnetoterapia por sesion;16573,27;;;;
900216;Laserterapia por sesion;16573,27;;;;
900398;FKT + Laser + Magnetoterapia;22097,69;;;;
;Urología;0;;;;
360102;Uretrocistofibroscopia;195450,84;;;;
900014;Estudio Urodinamico Completo;76017,2;;;;
365001;Flujometria miccional;53226,24;;;;
360103;Colocación de Sonda;20294,13;;;;
360106;Dilatación Uretral;17134,64;;;;
360112;Penescopia;21631,3;;;;
225005;Topicaciones urologicas;17134,64;;;;
;Flebología;0;;;;
80610;Esclerosantes por sesión;15963,14;;;;
;Ecografías (Adultos);0;;;;
180112;ECOGRAFIA COMPLETA DE ABDOMEN.;33085,94;;;;
900022;ECOGRAFIA DE PARTES BLANDAS          ;33085,94;;;;
901902;ECOGRAFIA MUSCULAR                 ;33085,94;;;;
900338;ECOGRAFIA DE CADERA UNI/BILATERAL                             ;33085,94;;;;
901802;ECOGRAFIA DE CUELLO                    ;33085,94;;;;
180123;ECOGRAFIA OBSTETRICA PRIMER TRIMESTRE            ;33085,94;;;;
180121;ECOGRAFIA PARA LA AMNIOCENTESIS.;33085,94;;;;
180111;ECOGRAFIA DE TESTICULOS.;38044,1;;;;
180110;ECOGRAFIA TIROIDEA.;38044,1;;;;
180114;ECOGRAFIA DE VEJIGA O PROSTATA;38044,1;;;;
180113;ECOGRAFIA HEPATICA, BILIAR, ESPLENICA O TORACICA.;38044,1;;;;
180116;ECOGRAFIA RENAL BILATERAL.;38044,1;;;;
180118;ECOGRAFIA PANCREATICA O SUPRARRENAL.;38044,1;;;;
180104;ECOGRAFIA TOCOGINECOLOGICA.;38044,1;;;;
185004;ECOGRAFIA GINECOLOGICA TRANSVAGINAL;44658,92;;;;
900023;ECOGRAFIA TRANSVAGINAL               ;44658,92;;;;
900024;ECOGRAFIA TRANSVAGINAL /PACIENTE ONCOLOGICO;44658,92;;;;
901833;ECOGRAFIA PROSTATICA TRANSRECTAL CON    BIOPSIA ECODIRIGIDA RANDOMIZADA                                ;44658,92;;;;
180107;ECOGRAFIA CEREBRAL (CON MOD.B Y A).;52930,41;;;;
180117;ECOGRAFIA DE AORTA ABDOMINAL DINAMICA Y ESTATICA (MODO  M).;52930,41;;;;
;Ecodoppler;0;;;;
901803;Color (todas las regiones);63082,09;;;;
900688;Eco Doppler Color con analisis de strain miocardico;63082,09;;;;
900037;ECODOPPLER COLOR DE TIROIDES                                                                                                                                                                            ;82866,34;;;;
900343;ECODOPPLER COLOR OBSTETRICO                                                                                                                                                                             ;82866,34;;;;
900029;ECODOPPLER COLOR TESTICULAR                                                                                                                                                                             ;82866,34;;;;
900019;ECODOPPLER COLOR RENAL                                                                                                                                                                                  ;82866,34;;;;
900402;ECODOPPLER COLOR TOCOGINECOLOGICO                                                                                                                                                                       ;82866,34;;;;
900219;ECODOPPLER COLOR TRANSCRANEANO                                                                                                                                                                          ;82866,34;;;;
640569;DOPPLER  GINECOLOGICO Y/O POR REGION;82866,34;;;;
900137;ECODOPPLER COLOR 4 VASOS DE CUELLO                                                                                                                                                           ;82866,34;;;;
900175;ECODOPPLER COLOR AORTA, CAVA, RAMAS VISCERALES                                                                                                                                                          ;82866,34;;;;
900091;ECODOPPLER COLOR ARTERIAL MIEM. INF/SUP                                                                                                                                                                 ;82866,34;;;;
900177;ECODOPPLER ARTERIAL O VENOSO 2 MIEMBROS COLOR;82866,34;;;;
901803;ECODOPPLER COLOR (todas las regiones);71817,49;;;;
180501;ECODOPPLER CARDIACO FETAL COLOR                                                                                                                                                                         ;82866,34;;;;
180301;ECODOPPLER COLOR CARDIACO                      ;82866,34;;;;
900375;ECODOPPLER CARDIACO COLOR INFANTIL                                                                                                                                                                      ;104964,03;;;;
900688;ECODOPPLER CON ANALISIS DE STRAIN            ;165732,68;;;;
;Estudio por Imágenes;0;;;;
345001;Mamografía con magnificación unilateral;59286,49;;;;
345002;Mamografía con magnificación bilateral;78064,37;;;;
345003;Punción mamaria con control mamografico ;173488,21;;;;
;Traumatología ;0;;;;
121801;Infiltracion periarticular;9162,46;;;;
120801;Artrocentesis;11318,33;;;;
;Medicamentos y descartables;0;;;;
;Medicamentos - KAIROS 100%;0;;;;
;Material Descartable - Valores de Mercado;0;;;;
;Laboratorio no nomenclado;0;;;;
;;0;;;;
Codigo;Prestación;0;;;;
9020;17 – Hidroxi-Progesterona – (RIE);17430,47;;;;
9717;17 – Hidroxi-Progesterona Neonatal;17430,47;;;;
9657;Ac – Anti recep tirotrofin atra ;32103,78;;;;
9293;Ac – Anti RNP ;5182,99;;;;
9261;Ac- Anti Bortonella Henselae IGG;16211,64;;;;
9262;Ac- Anti Bortonella Henselae IGM;16211,64;;;;
9049;Ac Anti Brucella AB (IFI);6449,16;;;;
9009;AC ANTI CARDIOLIPINA – IgM –;33227,94;;;;
9718;AC ANTI CARDIOLIPINAS TOTALES;33239,78;;;;
9008;AC ANTI CARDIOPLINA- IgG –;33239,78;;;;
9047;AC ANTI CELULA PARIETAL (APVA);13229,64;;;;
9046;AC ANTI CENTROMERO;26116,12;;;;
9851;Ac anti dengue IGG;15040,14;;;;
9853;Ac anti dengue IGM;15040,14;;;;
9719;Ac anti depresivos triciclicos;25891,29;;;;
9038;AC ANTI DNA NATIVO;7738,99;;;;
9720;Ac- Anti eho y Coxsakie Virus;8377,99;;;;
9111;AC ANTI ENA (WB);49344,92;;;;
9113;AC ANTI ENDOMISIO IgA;17430,47;;;;
9112;AC ANTI ENDOMISIO IgG;17430,47;;;;
9998;AC- Anti F.S.H;1692,16;;;;
9470;Ac Anti factor intrinseco;27772,79;;;;
9386;Ac Anti GAD;16081,47;;;;
8779;Ac- Anti gangliosidos IGM1;52338,74;;;;
9114;AC ANTI GLIADINA IgA;21288,13;;;;
9115;AC ANTI GLIADINA IgG;21288,13;;;;
9721;Ac Anti glomerulo;3407,99;;;;
9722;Ac- Anti Histoplasma capulat   ;9170,82;;;;
9690;Ac Anti HU;50090,42;;;;
9290;AC ANTI INSULINA – (RIE);24187,29;;;;
9765;Ac anti islotes pancreaticos;11158,81;;;;
9723;Ac anti JO;9336,48;;;;
9724;Ac anti Leishmania;17465,97;;;;
9725;Ac Anti Listeria IGM;4106,16;;;;
9287;Ac- Anti MAG- SEGP;139597,6;;;;
9726;Ac Anti membrana basal glomerular;18306,14;;;;
9498;Ac. Metil Malonico;127267,28;;;;
9727;Ac Anti mieloperoxidasa;21098,8;;;;
9728;Ac Anti mitocondria;4780,66;;;;
9729;Ac Anti mitocondria M2;30198,62;;;;
9899;Ac Anti Musk;80809,7;;;;
9730;Ac anti NMO Aquaporina;35298,77;;;;
9731;Ac- Anti Ovario;15537,14;;;;
9732;Ac- anti Parvovirus B19  ;25051,12;;;;
9733;Ac anti Parvovirus Humano IGG;21856,13;;;;
9734;Ac anti Parvovirus Humano IGM;21856,13;;;;
9735;Ac anti peptidos citrulinados (anti CCP);31949,95;;;;
9291;AC ANTI PEROXIDASA;17430,47;;;;
9736;Ac- Anti Proteinasa 3 (PR3)  ;12779,98;;;;
9118;AC ANTI RECEPTOR TSH (trab);31938,11;;;;
9688;Ac Anti RI;26187,12;;;;
9737;Ac anti sacaromises;33097,78;;;;
9045;AC ANTI SCL 70;26139,79;;;;
9044;AC ANTI Ssa (RO);53226,24;;;;
9738;Ac anti tiroglobulina comun;5159,32;;;;
9739;Ac anti tiroglobulina sensible;5159,32;;;;
9281;Ac Anti transglutaminasa;11004,98;;;;
9689;Ac Anti YO;26187,12;;;;
9015;Ac Antifosfolipidos IGG;16708,64;;;;
9016;Ac Antifosfolipidos IGM;16708,64;;;;
9048;Ac Antimusculo estriado;5159,32;;;;
9954;Ac Antimusculo liso;5159,32;;;;
9656;Ac Antireceptores de Acetilcolina;28612,95;;;;
9965;Ac Microsomal Tiroideo;3727,49;;;;
9306;Ac-ANCA (Citoplasma neutrofilo);5597,16;;;;
9120;ACIDO FENILACETICO –AFA;21938,96;;;;
9088;Acido Folico Eritrocitario;5017,32;;;;
9294;ACIDO VALPROICO;17430,47;;;;
9471;Acidos Biliares  en suero;11608,48;;;;
9740;Acidos biliares en orina;125433,12;;;;
9413;Actividad de la Renina;8496,32;;;;
9247;Adenosin de Aminasa (ADA);7715,32;;;;
9123;ADENOVIRUS  IgG;21288,13;;;;
9124;ADENOVIRUS  IgM;21288,13;;;;
9125;Adenovirus Ag en Secrecion;8555,49;;;;
9125;ADENOVIRUS Antigeno (IFC);21288,13;;;;
9742;Agregacion Plaquetaria;4330,99;;;;
9127;ALDOSTERONA URINARIA (RIA);10969,48;;;;
9947;Alfa 1 Antitripsina en suero;6496,49;;;;
9743;Alfa 2 Macroglobulina;5005,49;;;;
9744;Alfa talasemia;143407,92;;;;
9473;Androsterona;8200,49;;;;
9799;Anfetaminas en orina;8366,15;;;;
9043;Anti LA (ac anti SSB);8366,15;;;;
9274;Anti LKM;8366,15;;;;
9398;Anti SM;8366,15;;;;
9226;Anticoagulante lupico;23145,96;;;;
9406;Antigeno P24;18897,8;;;;
9007;ANTIGENO PROSTATICO ESPECIFICO – PSA;13229,64;;;;
9297;ANTIGENO PROSTATICO ESPECIFICO COMPLEJADO;32269,45;;;;
9295;ANTIGENO PROSTATICO ESPECIFICO LIBRE;26766,95;;;;
9745;Antimonio en orina;6756,82;;;;
9259;Antitrombina III;13596,48;;;;
9788;Apolipoproteina A;4946,32;;;;
9789;Apolipoproteina B;4946,32;;;;
9746;Apolipoproteina E;91826,51;;;;
9100;Arsenico en orina;7147,32;;;;
9925;Arsenico en sangre;7147,32;;;;
9705;Aspergilius Galactomananos Bal;7762,65;;;;
9260;Aspergillus anticuerpos totales;17678,97;;;;
9747;Aspergillus Antigeno;17678,97;;;;
9896;Bandas oligoclonales en LCR;94855,84;;;;
9897;Bandas Oligoclonales en suero;94134,01;;;;
107;Barbituricos en orina;12377,65;;;;
9230;Benzodiazepina en orina;6756,82;;;;
9310;Beta 2 Glico Proteina AC IGG;25051,12;;;;
9311;Beta 2 Glico Proteina AC IGM;25051,12;;;;
9748;Beta 2 glicoproteina IGM;18306,14;;;;
9749;Beta 2 Microglobulina en orina;8496,32;;;;
9750;Beta 2 Microglobulina en suero;8496,32;;;;
9026;Beta 2 Microglobulina Plasmatica;12531,48;;;;
9751;Beta Talasemia;204716,32;;;;
9752;Betacarotenos;13667,48;;;;
9753;Biotinidasa en suero;64195,72;;;;
9754;Biotinidasa neonatal;7289,32;;;;
9756;Bordetella Pertusis IGG;23986,13;;;;
9757;Bordetella Pertusis IGM;23986,13;;;;
9758;Brucella Abortus IGG;5242,16;;;;
9759;Brucella Abortus IGM;5242,16;;;;
9760;BUFOTENINA;22909,29;;;;
9084;C1 Q Inibidor;10117,48;;;;
9075;CA 125 (OVARIO);9360,15;;;;
9057;CA 15,3 (MAMA);8401,65;;;;
9021;CA 19,9 (COLON);7738,99;;;;
9320;CA 21,1 (PULMON);47061,09;;;;
9321;CA 72,4 (GÁSTRICO);31949,95;;;;
9924;Cadena Liviana en orina;9170,82;;;;
9761;cadenas pesadas en orina;12827,31;;;;
9762;Cadenas pesadas en suero;12827,31;;;;
9223;Cadmio en sangre;8200,49;;;;
134;CALCIO IONICO;7738,99;;;;
